"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","bh_adjust"
"248","K17341",0.0721436540407222,1,1,1,0.14107990656659
"108","K06030",0.0721548798744495,1,1,1,0.14107990656659
"221","K14569",0.0722162944160848,1,1,1,0.14107990656659
"162","K10846",0.0723236441646698,1,1,1,0.14107990656659
"267","K18404",0.0723542714371963,1,1,1,0.14107990656659
"250","K17480",0.0724066641768838,1,1,1,0.14107990656659
"217","K14398",0.0724185220393301,1,1,1,0.14107990656659
"161","K10838",0.0724902208820221,1,1,1,0.14107990656659
"305","K21879",0.0725554510761537,1,1,1,0.14107990656659
"263","K18245",0.0725676777043867,1,1,1,0.14107990656659
"1","K00033",0.0726668501717873,1,1,1,0.14107990656659
"8","K00698",0.0726964824431452,1,1,1,0.14107990656659
"95","K04628",0.0727041837186356,1,1,1,0.14107990656659
"274","K18643",0.072820069132981,1,1,1,0.14107990656659
"331","K24683",0.0729230138131025,1,1,1,0.14107990656659
"329","K24510",0.0729268676874724,1,1,1,0.14107990656659
"143","K09540",0.07296917000709,1,1,1,0.14107990656659
"249","K17461",0.0730151889851545,1,1,1,0.14107990656659
"33","K01634",0.073145828603767,1,1,1,0.14107990656659
"45","K02349",0.0731799194880943,1,1,1,0.14107990656659
"332","K24733",0.0733535694847227,1,1,1,0.14107990656659
"199","K13095",0.0735575981281922,1,1,1,0.14107990656659
"204","K13163",0.0736771802888503,1,1,1,0.14107990656659
"336","K25473",0.0736817657390965,1,1,1,0.14107990656659
"186","K12480",0.0737140987010464,1,1,1,0.14107990656659
"3","K00249",0.0737152610692242,1,1,1,0.14107990656659
"9","K00699",0.0737456678797612,1,1,1,0.14107990656659
"154","K10350",0.0737574580741127,1,1,1,0.14107990656659
"321","K24032",0.0738684358048838,1,1,1,0.14107990656659
"10","K00710",0.0739218745202054,1,1,1,0.14107990656659
"177","K11787",0.0741989595951402,1,1,1,0.14107990656659
"144","K09566",0.0742003326917235,1,1,1,0.14107990656659
"208","K13754",0.074275335176508,1,1,1,0.14107990656659
"316","K23729",0.0743134698688555,1,1,1,0.14107990656659
"134","K08857",0.0749329015055689,1,1,1,0.14107990656659
"76","K03241",0.0749864989042384,1,1,1,0.14107990656659
"282","K19680",0.0752216087268068,1,1,1,0.14107990656659
"20","K01251",0.0753074571634647,1,1,1,0.14107990656659
"43","K02295",0.0755495168623033,1,1,1,0.14107990656659
"74","K03138",0.075901060844589,1,1,1,0.14107990656659
"335","K25451",0.0759638658869343,1,1,1,0.14107990656659
"110","K06063",0.0760645223604517,1,1,1,0.14107990656659
"205","K13172",0.0762710021072921,1,1,1,0.14107990656659
"86","K03678",0.0763032227006406,1,1,1,0.14107990656659
"311","K23167",0.0764513744424164,1,1,1,0.14107990656659
"13","K00856",0.0766210533750989,1,1,1,0.14107990656659
"222","K14592",0.0767006713640259,1,1,1,0.14107990656659
"82","K03544",0.0772649976202516,1,1,1,0.14107990656659
"126","K07756",0.0774124907997153,1,1,1,0.14107990656659
"22","K01275",0.0774733070962657,1,1,1,0.14107990656659
"104","K05681",0.077488585680582,1,1,1,0.14107990656659
"315","K23424",0.0775886267125946,1,1,1,0.14107990656659
"133","K08268",0.0776352284083634,1,1,1,0.14107990656659
"37","K01755",0.0780725037880126,1,1,1,0.14107990656659
"12","K00844",0.0781054095964243,1,1,1,0.14107990656659
"209","K13866",0.0781356837325542,1,1,1,0.14107990656659
"237","K15633",0.0783111201097718,1,1,1,0.14107990656659
"238","K15691",0.0783534078993526,1,1,1,0.14107990656659
