"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat"
"655","K03246",1,0.998791925805755,0,1
"656","K03247",1,0.997998092522863,0,1
"657","K03248",1,0.99824989937438,0,1
"658","K03249",1,0.998455981473681,0,1
"659","K03251",1,0.998552015051851,0,1
"660","K03252",1,0.998748358548038,0,1
"661","K03253",1,0.998680406941223,0,1
"662","K03254",1,0.998807011533444,0,1
"663","K03255",1,0.998811306542758,0,1
"664","K03256",1,0.998544010229449,0,1
"665","K03257",1,0.998342271753405,0,1
"666","K03258",1,0.998512531678271,0,1
"667","K03259",1,0.996824207842525,0,2
"668","K03260",1,0.997634400617807,0,2
"669","K03262",1,0.998223177734713,0,1
"670","K03263",1,0.998236665054818,0,1
"671","K03265",1,0.998433667895659,0,1
"672","K03267",1,0.998495625690553,0,1
"673","K03283",1,0.992762023104647,0,3
"674","K03320",1,0.99425708218455,0,3
"675","K03331",1,0.997352702145777,0,1
"676","K03341",1,0.998541500373735,0,1
"677","K03347",1,0.998755537535624,0,1
"678","K03349",1,0.998690159525668,0,1
"679","K03354",1,0.998574290826412,0,1
"680","K03362",1,0.998551004653795,0,1
"681","K03377",1,0.998797197870665,0,1
"682","K03386",1,0.995009877617752,0,3
"683","K03424",1,0.998272663152083,0,1
"684","K03434",1,0.996868148965109,0,1
"685","K03454",1,0.998116105034924,0,1
"686","K03456",1,0.998767347232194,0,1
"687","K03462",1,0.998476912498989,0,1
"688","K03469",1,0.998144191982259,0,1
"689","K03504",1,0.998482512962273,0,1
"690","K03506",1,0.996492485018593,0,1
"691","K03509",1,0.998448936826178,0,1
"692","K03510",1,0.998403959016727,0,1
"693","K03511",1,0.997028087432667,0,1
"694","K03512",1,0.99642753844432,0,1
"695","K03514",1,0.998764869465756,0,1
"696","K03515",1,0.998604921258996,0,1
"697","K03521",1,0.997801546939035,0,1
"698","K03522",1,0.998568022329926,0,1
"699","K03537",1,0.997373483421329,0,1
"700","K03538",1,0.998342101017204,0,1
"701","K03540",1,0.996383083996708,0,1
"702","K03544",1,0.998495720710434,0,1
"703","K03555",1,0.998560135220658,0,1
"704","K03574",1,0.99664004153306,0,1
"705","K03626",1,0.998053861440178,0,1
"706","K03627",1,0.998220937871186,0,1
"707","K03635",1,0.998328998162615,0,1
"708","K03644",1,0.998030255225597,0,1
"709","K03648",1,0.992272327484427,0,2
"710","K03660",1,0.997561283056473,0,1
"711","K03662",1,0.998365186276794,0,1
"712","K03671",1,0.993613993996051,0,3
"713","K03676",1,0.991731949035256,0,2
"714","K03678",1,0.99707002424757,0,2
"715","K03679",1,0.998245014127303,0,1
"716","K03680",1,0.996753575045906,0,2
"717","K03685",1,0.998845631403816,0,1
"718","K03687",1,0.996432806296486,0,1
"719","K03691",1,0.996305173633302,0,2
"720","K03695",1,0.996022863376227,0,2
"721","K03729",1,0.997986312736498,0,1
"722","K03768",1,0.990986078176835,0,4
"723","K03781",1,0.998246708507771,0,1
"724","K03793",1,0.998807672895495,0,1
"725","K03841",1,0.997906345176567,0,1
"726","K03842",1,0.998280342252091,0,1
"727","K03846",1,0.998788695148922,0,1
"728","K03848",1,0.998245102709476,0,1
"729","K03849",1,0.998721809351543,0,1
"730","K03861",1,0.996478935408046,0,1
"731","K03868",1,0.997774534862285,0,1
"732","K03869",1,0.998698354332098,0,1
"733","K03871",1,0.996054648956502,0,1
"734","K03873",1,0.996211637301025,0,1
"735","K03935",1,0.998428587149584,0,1
"736","K03936",1,0.998199086775691,0,1
"737","K03937",1,0.997111323786238,0,1
"738","K03938",1,0.995916039855473,0,1
"739","K03939",1,0.996999149130618,0,1
"740","K03940",1,0.998201993766288,0,1
"741","K03941",1,0.997749641655015,0,1
"742","K03942",1,0.998694215380591,0,1
"743","K03943",1,0.998045166351757,0,1
"744","K03946",1,0.996033389482314,0,1
"745","K03947",1,0.995829298560464,0,1
"746","K03948",1,0.996961636521638,0,1
"747","K03949",1,0.997864545136457,0,1
"748","K03950",1,0.996445427724126,0,1
"749","K03951",1,0.996411703618664,0,1
"750","K03952",1,0.994969985436461,0,1
"751","K03953",1,0.998357369100446,0,1
"752","K03955",1,0.998545644557282,0,1
"753","K03956",1,0.997386435397469,0,1
"754","K03963",1,0.995905809702573,0,1
"755","K03964",1,0.997694821246551,0,1
"756","K03965",1,0.99628555179294,0,1
"757","K03966",1,0.99622910564386,0,1
"758","K03979",1,0.998139761771904,0,1
"759","K04043",1,0.99852508473455,0,1
"760","K04077",1,0.998201423055068,0,1
"761","K04078",1,0.997631008071287,0,1
"762","K04079",1,0.99812464043482,0,1
"763","K04082",1,0.997241728953462,0,1
"764","K04097",1,0.98203806845947,0,8
"765","K04135",1,0.994146147692291,0,2
"766","K04141",1,0.9945430998287,0,2
"767","K04150",1,0.995602229222687,0,1
"768","K04160",1,0.995700097245785,0,1
"769","K04237",1,0.998862643850681,0,1
"770","K04265",1,0.995696615572247,0,1
"771","K04345",1,0.998239644366616,0,1
"772","K04348",1,0.998258980541321,0,1
"773","K04349",1,0.99883504984732,0,1
"774","K04352",1,0.998818453730571,0,1
"775","K04353",1,0.996226495624662,0,2
"776","K04354",1,0.998311894248849,0,1
"777","K04358",1,0.992289821283381,0,3
"778","K04362",1,0.996071071259197,0,3
"779","K04364",1,0.996599565617818,0,2
"780","K04368",1,0.998342955612777,0,1
"781","K04370",1,0.997564613417146,0,1
"782","K04371",1,0.998323598666672,0,1
"783","K04372",1,0.998365186276794,0,1
"784","K04373",1,0.99872607418192,0,1
"785","K04374",1,0.996603598895045,0,1
"786","K04375",1,0.997532239148473,0,1
"787","K04377",1,0.985976745814625,0,4
"788","K04378",1,0.998230709770172,0,1
"789","K04388",1,0.998258748576173,0,1
"790","K04392",1,0.99334061676192,0,2
"791","K04393",1,0.99816194999103,0,1
"792","K04398",1,0.998212737280301,0,1
"793","K04399",1,0.997952719239472,0,1
"794","K04402",1,0.996977249342792,0,1
"795","K04412",1,0.998374149400432,0,1
"796","K04416",1,0.998727187570023,0,1
"797","K04418",1,0.9983811099198,0,1
"798","K04420",1,0.998683675330618,0,1
"799","K04421",1,0.998766607554092,0,1
"800","K04424",1,0.998751653719839,0,1
"801","K04427",1,0.998535015084232,0,1
"802","K04428",1,0.99879607514083,0,1
"803","K04431",1,0.998694655827989,0,1
"804","K04433",1,0.998268244443867,0,1
"805","K04434",1,0.998233699693127,0,1
"806","K04437",1,0.99755275513016,0,2
"807","K04439",1,0.998650053583732,0,1
"808","K04440",1,0.998647709158994,0,1
"809","K04441",1,0.998596194315115,0,1
"810","K04443",1,0.998328428417833,0,1
"811","K04445",1,0.998529228035127,0,1
"812","K04448",1,0.995668725010428,0,1
"813","K04450",1,0.998287020118499,0,1
"814","K04453",1,0.997378829047029,0,1
"815","K04456",1,0.998650686783317,0,1
"816","K04457",1,0.998138133073385,0,1
"817","K04458",1,0.998777687119942,0,1
"818","K04464",1,0.998236932769882,0,1
"819","K04467",1,0.998740291908213,0,1
"820","K04487",1,0.998600115952657,0,1
"821","K04491",1,0.998554858882381,0,1
"822","K04497",1,0.998720092948241,0,1
"823","K04498",1,0.998762569896092,0,1
"824","K04499",1,0.998373504037063,0,1
"825","K04501",1,0.998555523900895,0,1
"826","K04505",1,0.996639084721007,0,2
"827","K04507",1,0.995283090897895,0,1
"828","K04508",1,0.998459890276599,0,1
"829","K04511",1,0.998371664365353,0,1
"830","K04512",1,0.998764170318673,0,1
"831","K04513",1,0.985681372368786,0,3
"832","K04520",1,0.998412735205843,0,1
"833","K04523",1,0.998838121076853,0,1
"834","K04527",1,0.998861920176208,0,1
"835","K04530",1,0.998826767321848,0,1
"836","K04531",1,0.998891934709587,0,1
"837","K04532",1,0.998655454225932,0,1
"838","K04533",1,0.999112035883393,0,1
"839","K04534",1,0.998248471979209,0,1
"840","K04536",1,0.998437678536786,0,1
"841","K04552",1,0.998167426911392,0,1
"842","K04554",1,0.998242838254104,0,1
"843","K04555",1,0.997841649349393,0,1
"844","K04556",1,0.998672772992556,0,1
"845","K04558",1,0.998504788213114,0,1
"846","K04559",1,0.998898215093116,0,1
"847","K04560",1,0.998655708950142,0,1
"848","K04565",1,0.998328103429369,0,1
"849","K04567",1,0.998480584649854,0,1
"850","K04570",1,0.998154918889599,0,1
"851","K04571",1,0.998157466192024,0,1
"852","K04575",1,0.998912980596649,0,1
"853","K04591",1,0.998833880011371,0,1
"854","K04593",1,0.997582002057729,0,2
"855","K04600",1,0.997959818483294,0,2
"856","K04606",1,0.998640963568906,0,1
"857","K04615",1,0.994996764685412,0,4
"858","K04628",1,0.998696863804576,0,1
"859","K04630",1,0.998756226776734,0,1
"860","K04632",1,0.998746548283837,0,1
"861","K04634",1,0.998353117765829,0,1
"862","K04638",1,0.997967368042528,0,1
"863","K04644",1,0.997865889288235,0,1
"864","K04646",1,0.998875400292953,0,1
"865","K04648",1,0.998856379167405,0,1
"866","K04649",1,0.998259410460276,0,1
"867","K04658",1,0.997759812331083,0,1
"868","K04659",1,0.99646204687042,0,3
"869","K04661",1,0.998579197250912,0,1
"870","K04670",1,0.998667559742611,0,1
"871","K04671",1,0.998234041128226,0,1
"872","K04674",1,0.998383728935891,0,1
"873","K04677",1,0.996409588782444,0,1
"874","K04679",1,0.997522320239675,0,2
"875","K04681",1,0.998791209061175,0,1
"876","K04682",1,0.998491625180726,0,1
"877","K04688",1,0.998481452782093,0,1
"878","K04705",1,0.998607686432276,0,1
"879","K04707",1,0.998275297741557,0,1
"880","K04710",1,0.99832185245062,0,1
"881","K04712",1,0.997315127662814,0,1
"882","K04727",1,0.998409159101542,0,1
"883","K04728",1,0.999077523149554,0,1
"884","K04739",1,0.992531168303046,0,3
"885","K04794",1,0.995766077028146,0,2
"886","K04798",1,0.998313785485485,0,1
"887","K04799",1,0.998643409403605,0,1
"888","K04802",1,0.997363509739262,0,1
"889","K04809",1,0.998592920918862,0,1
"890","K04824",1,0.99824533831391,0,1
"891","K04851",1,0.99897657439844,0,1
"892","K04858",1,0.998923906696552,0,1
"893","K04859",1,0.998893611820997,0,1
"894","K04874",1,0.998575680435822,0,1
"895","K04875",1,0.996214916150535,0,1
"896","K04887",1,0.994880495244057,0,3
"897","K04889",1,0.998100925517864,0,1
"898","K04892",1,0.997313441791923,0,2
"899","K04911",1,0.998835036859877,0,1
"900","K04914",1,0.996919911979239,0,1
"901","K04919",1,0.99673888346124,0,2
"902","K04930",1,0.998742547215484,0,1
"903","K04950",1,0.998714904800233,0,1
"904","K04958",1,0.99900724647768,0,1
"905","K04967",1,0.998404055091992,0,1
"906","K04968",1,0.996610186368428,0,2
"907","K04977",1,0.998843979479074,0,1
"908","K04978",1,0.997707350012604,0,2
"909","K04984",1,0.989604546963525,0,8
"910","K04986",1,0.998719663729878,0,1
"911","K04987",1,0.999172038910658,0,1
"912","K04988",1,0.98153629387993,0,16
"913","K04994",1,0.998641019565363,0,1
"914","K04996",1,0.99812042529941,0,1
"915","K05011",1,0.998951912638929,0,1
"916","K05012",1,0.998721128006632,0,1
"917","K05016",1,0.998702381700524,0,1
"918","K05034",1,0.997318102503155,0,2
"919","K05048",1,0.9959987641877,0,3
"920","K05093",1,0.995379248407517,0,3
"921","K05094",1,0.996454904026255,0,2
"922","K05105",1,0.997426100641988,0,2
"923","K05121",1,0.992895954736234,0,5
"924","K05122",1,0.996495732292328,0,3
"925","K05124",1,0.998437482825049,0,1
"926","K05125",1,0.998014886243656,0,1
"927","K05126",1,0.997149403880448,0,2
"928","K05127",1,0.997423424062829,0,2
"929","K05128",1,0.998522635276571,0,1
"930","K05129",1,0.998769987401337,0,1
"931","K05164",1,0.998902245304403,0,1
"932","K05181",1,0.991380779312102,0,5
"933","K05193",1,0.998744804454249,0,1
"934","K05208",1,0.998672369223455,0,1
"935","K05236",1,0.998770653156162,0,1
"936","K05283",1,0.998241250139046,0,1
"937","K05287",1,0.997841649349393,0,1
"938","K05291",1,0.998305175164347,0,1
"939","K05292",1,0.998506194630987,0,1
"940","K05294",1,0.997418733830093,0,1
"941","K05302",1,0.998270691812153,0,1
"942","K05305",1,0.998754188156664,0,1
"943","K05307",1,0.996166665263209,0,1
"944","K05309",1,0.998064413592157,0,1
"945","K05312",1,0.994502045892959,0,3
"946","K05330",1,0.992131767578367,0,2
"947","K05357",1,0.99610476782018,0,1
"948","K05396",1,0.998370655258305,0,1
"949","K05410",1,0.998841744988906,0,1
"950","K05463",1,0.993624591161121,0,4
"951","K05543",1,0.998647279049276,0,1
"952","K05544",1,0.998403286737007,0,1
"953","K05546",1,0.998778570717857,0,1
"954","K05609",1,0.99826297605779,0,1
"955","K05610",1,0.998307948903527,0,1
"956","K05613",1,0.998321931530693,0,1
"957","K05619",1,0.997451986465592,0,2
"958","K05628",1,0.998553105731883,0,1
"959","K05633",1,0.99875423400647,0,1
"960","K05635",1,0.998730138688172,0,1
"961","K05636",1,0.99865052873104,0,1
"962","K05641",1,0.999012483481222,0,1
"963","K05642",1,0.998927226299221,0,1
"964","K05643",1,0.997681502072736,0,2
"965","K05648",1,0.997786425751253,0,2
"966","K05658",1,0.997693464252999,0,2
"967","K05661",1,0.998367913193886,0,1
"968","K05665",1,0.996412430215403,0,3
"969","K05673",1,0.99772873031617,0,2
"970","K05674",1,0.998778486608652,0,1
"971","K05680",1,0.998619403167585,0,1
"972","K05681",1,0.995157300443413,0,3
"973","K05687",1,0.998216465189462,0,1
"974","K05688",1,0.998338031271624,0,1
"975","K05691",1,0.998774128645402,0,1
"976","K05692",1,0.993815972591965,0,2
"977","K05695",1,0.999027746447926,0,1
"978","K05696",1,0.998466717381464,0,1
"979","K05699",1,0.998407037667855,0,1
"980","K05700",1,0.99872312596588,0,1
"981","K05701",1,0.998839348365312,0,1
"982","K05702",1,0.998880454842676,0,1
"983","K05719",1,0.998817402758729,0,1
"984","K05723",1,0.998749054536416,0,1
"985","K05724",1,0.99880938428772,0,1
"986","K05725",1,0.998863902149057,0,1
"987","K05727",1,0.999043029964168,0,1
"988","K05728",1,0.998373319787187,0,1
"989","K05730",1,0.998761480811101,0,1
"990","K05733",1,0.998740368561144,0,1
"991","K05746",1,0.998641466849835,0,1
"992","K05749",1,0.99879871500704,0,1
"993","K05750",1,0.998841191668767,0,1
"994","K05751",1,0.997959743568182,0,1
"995","K05752",1,0.995936465357818,0,1
"996","K05755",1,0.995114340232139,0,1
"997","K05756",1,0.997434999510244,0,1
"998","K05757",1,0.998246911171532,0,1
"999","K05758",1,0.99816757121182,0,1
"1000","K05759",1,0.991637258256277,0,2
"1001","K05762",1,0.99869761207155,0,1
"1002","K05765",1,0.996080306620046,0,1
"1003","K05766",1,0.99885155303062,0,1
"1004","K05767",1,0.998949105898056,0,1
"1005","K05768",1,0.994205438530606,0,4
"1006","K05769",1,0.998822496991149,0,1
"1007","K05770",1,0.997758748629245,0,1
"1008","K05810",1,0.998276569720323,0,1
"1009","K05849",1,0.998340398731446,0,1
"1010","K05850",1,0.995963322429522,0,3
"1011","K05853",1,0.998746496723218,0,1
"1012","K05855",1,0.998544871407059,0,1
"1013","K05857",1,0.99876465550583,0,1
"1014","K05858",1,0.997976593203539,0,2
"1015","K05863",1,0.99735734241814,0,1
"1016","K05864",1,0.996387498192103,0,2
"1017","K05869",1,0.998473133343218,0,1
"1018","K05906",1,0.997989718018603,0,1
"1019","K05925",1,0.998738913637866,0,1
"1020","K05929",1,0.994656011089988,0,3
"1021","K05940",1,0.998722095541639,0,1
"1022","K05948",1,0.998347609190202,0,1
"1023","K05955",1,0.998247373732637,0,1
"1024","K05991",1,0.992475989468506,0,2
"1025","K06013",1,0.998273618948995,0,1
"1026","K06027",1,0.998820670390816,0,1
"1027","K06030",1,0.992690324806761,0,5
"1028","K06037",1,0.998206547978265,0,1
"1029","K06051",1,0.998737399981489,0,1
"1030","K06052",1,0.997103685320736,0,2
"1031","K06054",1,0.981288041232469,0,5
"1032","K06058",1,0.998236394604457,0,1
"1033","K06059",1,0.997321576253171,0,2
"1034","K06063",1,0.998543923989613,0,1
"1035","K06066",1,0.998246389492518,0,1
"1036","K06067",1,0.998383728935891,0,1
"1037","K06068",1,0.997427661308971,0,2
"1038","K06069",1,0.998744377958863,0,1
"1039","K06070",1,0.998751447629862,0,1
"1040","K06082",1,0.99887815786311,0,1
"1041","K06083",1,0.997452541526242,0,1
"1042","K06084",1,0.998765282959782,0,1
"1043","K06085",1,0.99852008195196,0,1
"1044","K06086",1,0.998820246168468,0,1
"1045","K06091",1,0.998761164773187,0,1
"1046","K06093",1,0.997792497507407,0,1
"1047","K06094",1,0.998777659052872,0,1
"1048","K06095",1,0.998843440783567,0,1
"1049","K06096",1,0.998266045941342,0,1
"1050","K06103",1,0.998854223061028,0,1
"1051","K06106",1,0.998771148568447,0,1
"1052","K06110",1,0.998733039411912,0,1
"1053","K06111",1,0.998910791326065,0,1
"1054","K06114",1,0.998926417880189,0,1
"1055","K06115",1,0.9971337103559,0,3
"1056","K06125",1,0.99818054526059,0,1
"1057","K06126",1,0.99826135624152,0,1
"1058","K06127",1,0.997923800879218,0,1
"1059","K06129",1,0.99581943716108,0,2
"1060","K06130",1,0.998548208458501,0,1
"1061","K06158",1,0.998664776153793,0,1
"1062","K06171",1,0.998748458460484,0,1
"1063","K06173",1,0.998378780663816,0,1
"1064","K06174",1,0.998626475511212,0,1
"1065","K06176",1,0.998738181789935,0,1
"1066","K06184",1,0.998482031182446,0,1
"1067","K06185",1,0.998465840752823,0,1
"1068","K06210",1,0.998082301199096,0,1
"1069","K06215",1,0.998208862167861,0,1
"1070","K06225",1,0.998910548853487,0,1
"1071","K06226",1,0.998272610464563,0,1
"1072","K06228",1,0.998816176919771,0,1
"1073","K06233",1,0.99917391472137,0,1
"1074","K06234",1,0.998319649694378,0,1
"1075","K06236",1,0.997484566462169,0,2
"1076","K06237",1,0.99802250112677,0,2
"1077","K06238",1,0.991027793581249,0,9
"1078","K06240",1,0.998027361402044,0,2
"1079","K06243",1,0.998865828527723,0,1
"1080","K06255",1,0.999039591074194,0,1
"1081","K06265",1,0.99676297878467,0,2
"1082","K06267",1,0.998823461360943,0,1
"1083","K06269",1,0.998144888113904,0,1
"1084","K06270",1,0.99881595017948,0,1
"1085","K06271",1,0.998986810231483,0,1
"1086","K06272",1,0.998298935050909,0,1
"1087","K06275",1,0.998724791552776,0,1
"1088","K06277",1,0.99745834161243,0,1
"1089","K06491",1,0.996072705250497,0,3
"1090","K06497",1,0.99804771911582,0,1
"1091","K06532",1,0.997660029566705,0,2
"1092","K06537",1,0.994809140948474,0,3
"1093","K06546",1,0.998002369601543,0,1
"1094","K06560",1,0.999036838363001,0,1
"1095","K06564",1,0.998958732569919,0,1
"1096","K06569",1,0.993520898659263,0,4
"1097","K06585",1,0.998849037868612,0,1
"1098","K06619",1,0.994692999328957,0,2
"1099","K06624",1,0.99506027183167,0,1
"1100","K06625",1,0.994890395925845,0,1
"1101","K06630",1,0.991207931823453,0,4
"1102","K06631",1,0.998343126805427,0,1
"1103","K06634",1,0.995574128151017,0,1
"1104","K06636",1,0.998830803153345,0,1
"1105","K06639",1,0.998714123858004,0,1
"1106","K06640",1,0.999109586896327,0,1
"1107","K06642",1,0.99827090781395,0,2
"1108","K06662",1,0.998506943496982,0,1
"1109","K06669",1,0.99885266788447,0,1
"1110","K06670",1,0.998056607889384,0,1
"1111","K06671",1,0.998828499778489,0,1
"1112","K06672",1,0.998905992732432,0,1
"1113","K06674",1,0.998801304824493,0,1
"1114","K06675",1,0.999094357558502,0,1
"1115","K06676",1,0.998698985805502,0,1
"1116","K06677",1,0.998889810974651,0,1
"1117","K06678",1,0.998634045707813,0,1
"1118","K06679",1,0.998709816666367,0,1
"1119","K06689",1,0.995988795407777,0,2
"1120","K06691",1,0.99831024587553,0,1
"1121","K06693",1,0.996558648327712,0,1
"1122","K06698",1,0.998150332931389,0,1
"1123","K06699",1,0.999000802956874,0,1
"1124","K06700",1,0.998169145754643,0,1
"1125","K06704",1,0.996898207781684,0,2
"1126","K06709",1,0.998774635973246,0,1
"1127","K06711",1,0.984980591417975,0,8
"1128","K06756",1,0.996252551710537,0,3
"1129","K06766",1,0.998844082039849,0,1
"1130","K06767",1,0.998833411529742,0,1
"1131","K06768",1,0.998857611705292,0,1
"1132","K06777",1,0.994533400005015,0,5
"1133","K06778",1,0.998819131396504,0,1
"1134","K06813",1,0.99896182532319,0,1
"1135","K06816",1,0.998834855010339,0,1
"1136","K06820",1,0.998999323991173,0,1
"1137","K06835",1,0.99881850690379,0,1
"1138","K06841",1,0.998843607567797,0,1
"1139","K06855",1,0.99747774115282,0,1
"1140","K06874",1,0.998467009506943,0,1
"1141","K06910",1,0.997302425847164,0,1
"1142","K06911",1,0.99773383394303,0,1
"1143","K06943",1,0.998708263548228,0,1
"1144","K06961",1,0.99828620621093,0,1
"1145","K06972",1,0.998745508306585,0,1
"1146","K06974",1,0.997341825757801,0,1
"1147","K06978",1,0.996113200183866,0,2
"1148","K06989",1,0.998197073371935,0,1
"1149","K07023",1,0.995189876324332,0,1
"1150","K07048",1,0.995944395935992,0,1
"1151","K07050",1,0.998355503538572,0,1
"1152","K07151",1,0.997034752044249,0,2
"1153","K07178",1,0.996499765740721,0,1
"1154","K07179",1,0.998261148299608,0,1
"1155","K07189",1,0.990479928477936,0,2
"1156","K07192",1,0.993861549008269,0,3
"1157","K07195",1,0.998736319954576,0,1
"1158","K07197",1,0.998486551634651,0,1
"1159","K07198",1,0.998575526409909,0,1
"1160","K07203",1,0.998833346438109,0,1
"1161","K07204",1,0.99879876962162,0,1
"1162","K07206",1,0.998721338387076,0,1
"1163","K07213",1,0.996590364468496,0,1
"1164","K07232",1,0.998011721504185,0,1
"1165","K07249",1,0.998848197404679,0,1
"1166","K07252",1,0.998213046843786,0,1
"1167","K07271",1,0.991250669819835,0,2
"1168","K07277",1,0.99867785982544,0,1
"1169","K07293",1,0.998744002142708,0,1
"1170","K07297",1,0.998242212091056,0,1
"1171","K07298",1,0.998224943664627,0,1
"1172","K07304",1,0.997426888748931,0,1
"1173","K07305",1,0.994988344381373,0,2
"1174","K07359",1,0.997282039619755,0,2
"1175","K07367",1,0.998711580716477,0,1
"1176","K07369",1,0.997325076539855,0,2
"1177","K07374",1,0.984351596936354,0,7
"1178","K07375",1,0.989097528246485,0,5
"1179","K07376",1,0.99889297006282,0,1
"1180","K07380",1,0.998720996185224,0,1
"1181","K07390",1,0.995067485880538,0,1
"1182","K07424",1,0.988623388793416,0,4
"1183","K07426",1,0.996790766091514,0,2
"1184","K07440",1,0.996854604420538,0,2
"1185","K07441",1,0.997240084599623,0,1
"1186","K07442",1,0.998236199719975,0,1
"1187","K07466",1,0.998742767855193,0,1
"1188","K07478",1,0.998247258155011,0,1
"1189","K07509",1,0.998422833951769,0,1
"1190","K07515",1,0.998769462903674,0,1
"1191","K07521",1,0.997049183707554,0,2
"1192","K07526",1,0.998804482123327,0,1
"1193","K07532",1,0.999067221737487,0,1
"1194","K07555",1,0.998261272919029,0,1
"1195","K07560",1,0.998244150341835,0,1
"1196","K07562",1,0.998427318310452,0,1
"1197","K07565",1,0.997882629053232,0,1
"1198","K07575",1,0.997718242366193,0,1
"1199","K07611",1,0.998488565108399,0,1
"1200","K07739",1,0.998555108448345,0,1
"1201","K07752",1,0.993440495685769,0,3
"1202","K07755",1,0.998421957676014,0,1
"1203","K07756",1,0.998490096396997,0,1
"1204","K07762",1,0.998858453049602,0,1
"1205","K07763",1,0.996422302711248,0,2
"1206","K07767",1,0.998285213437883,0,1
"1207","K07809",1,0.998400027734693,0,1
"1208","K07817",1,0.998852680542677,0,1
"1209","K07830",1,0.998276625529726,0,1
"1210","K07834",1,0.9954941994852,0,1
"1211","K07841",1,0.995254449159723,0,1
"1212","K07868",1,0.99822305681272,0,1
"1213","K07874",1,0.99770404527456,0,1
"1214","K07876",1,0.998230614065875,0,1
"1215","K07877",1,0.998198489171164,0,1
"1216","K07880",1,0.998448153657246,0,1
"1217","K07881",1,0.998235324793456,0,1
"1218","K07888",1,0.997215261083849,0,1
"1219","K07890",1,0.997995100426015,0,1
"1220","K07891",1,0.998163006924448,0,1
"1221","K07893",1,0.997715988404202,0,1
"1222","K07897",1,0.998167282416898,0,1
"1223","K07901",1,0.994704867437421,0,3
"1224","K07902",1,0.998262629277662,0,1
"1225","K07903",1,0.998199972976453,0,1
"1226","K07904",1,0.995910179512491,0,2
"1227","K07917",1,0.996950565980273,0,1
"1228","K07918",1,0.997799546944945,0,1
"1229","K07922",1,0.998393638991413,0,1
"1230","K07930",1,0.997781263522105,0,1
"1231","K07936",1,0.997655635537502,0,1
"1232","K07937",1,0.99342024340054,0,2
"1233","K07939",1,0.997526069489691,0,1
"1234","K07942",1,0.997960475986698,0,1
"1235","K07944",1,0.994635121457296,0,2
"1236","K07953",1,0.99844081063332,0,1
"1237","K07955",1,0.998259371128657,0,1
"1238","K07962",1,0.998214639365864,0,1
"1239","K07964",1,0.998309575889801,0,1
"1240","K07984",1,0.996675507826453,0,2
"1241","K07994",1,0.995224748851722,0,2
"1242","K07995",1,0.998292830005639,0,1
"1243","K08010",1,0.998292367343156,0,1
"1244","K08017",1,0.997380964241186,0,2
"1245","K08018",1,0.998955195131234,0,1
"1246","K08026",1,0.998149328724601,0,1
"1247","K08030",1,0.996355384482183,0,1
"1248","K08036",1,0.998307728233581,0,1
"1249","K08043",1,0.99877638093694,0,1
"1250","K08045",1,0.998857222066902,0,1
"1251","K08049",1,0.998139941626566,0,1
"1252","K08052",1,0.999080265309331,0,1
"1253","K08054",1,0.998646198562013,0,1
"1254","K08056",1,0.993176843910121,0,3
"1255","K08057",1,0.99772885778611,0,1
"1256","K08059",1,0.990718738311603,0,2
"1257","K08064",1,0.998020815269234,0,1
"1258","K08065",1,0.998687715841121,0,1
"1259","K08067",1,0.997593495125978,0,1
"1260","K08069",1,0.996774872291941,0,1
"1261","K08073",1,0.998753728171664,0,1
"1262","K08074",1,0.997511552612064,0,1
"1263","K08105",1,0.998148654996154,0,1
"1264","K08110",1,0.998480584649854,0,1
"1265","K08111",1,0.998272190533636,0,1
"1266","K08132",1,0.99883368484871,0,1
"1267","K08136",1,0.998015829704475,0,1
"1268","K08187",1,0.988884943076372,0,6
"1269","K08193",1,0.998504600467612,0,1
"1270","K08202",1,0.994810609940158,0,3
"1271","K08209",1,0.998191102639622,0,1
"1272","K08211",1,0.998372399476802,0,1
"1273","K08239",1,0.998251508394444,0,1
"1274","K08266",1,0.998167426911392,0,1
"1275","K08267",1,0.998936131311209,0,1
"1276","K08268",1,0.998481742018095,0,1
"1277","K08269",1,0.998733946863035,0,1
"1278","K08272",1,0.9982783192433,0,1
"1279","K08283",1,0.998587482015603,0,1
"1280","K08288",1,0.998453732082333,0,1
"1281","K08291",1,0.998688886748877,0,1
"1282","K08333",1,0.998850804539868,0,1
"1283","K08334",1,0.998499701334575,0,1
"1284","K08341",1,0.994070258102842,0,2
"1285","K08366",1,0.997880891815477,0,1
"1286","K08375",1,0.989834824958822,0,3
"1287","K08399",1,0.998901694646928,0,1
"1288","K08439",1,0.995957974502712,0,1
"1289","K08462",1,0.998792738219992,0,1
"1290","K08465",1,0.995047915113175,0,4
"1291","K08467",1,0.994942913250754,0,2
"1292","K08471",1,0.997433528119352,0,1
"1293","K08489",1,0.998249285029219,0,1
"1294","K08492",1,0.99833769458539,0,1
"1295","K08493",1,0.996468559930147,0,2
"1296","K08495",1,0.9980778282886,0,1
"1297","K08496",1,0.998125431523253,0,1
"1298","K08497",1,0.99810801531091,0,1
"1299","K08498",1,0.99824861679487,0,1
"1300","K08504",1,0.996331841113099,0,1
"1301","K08507",1,0.998256777890717,0,1
"1302","K08509",1,0.995375903757752,0,1
"1303","K08513",1,0.998237273045764,0,1
"1304","K08516",1,0.998289693697054,0,1
