"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","bh_adjust"
"1747","K10767",0.258345639537876,1,1,1,1
"3265","K18723",0.258705093817201,1,1,1,1
"814","K04453",0.258915563466058,1,1,1,1
"3402","K19882",0.259088754904163,1,1,1,1
"606","K03098",0.259303442782999,0.950048694270059,2,4,1
"3067","K17578",0.259434766356017,1,1,1,1
"3776","K23309",0.259521191574164,1,1,1,1
"125","K00759",0.259780280155782,1,1,1,1
"3321","K19373",0.259977492061422,1,1,1,1
"582","K03022",0.260211468166863,1,1,1,1
"2458","K14325",0.260359122995416,1,1,1,1
"3387","K19757",0.260383723114561,1,1,1,1
"3535","K20478",0.260503017277844,0.872947108257726,7,17,1
"1262","K08074",0.261157300943375,1,1,1,1
"1233","K07939",0.261414585735844,1,1,1,1
"2596","K14822",0.261426830187069,1,1,1,1
"4079","K24937",0.261696041899922,1,1,1,1
"3117","K17805",0.262087052882362,1,1,1,1
"781","K04370",0.262111468567611,1,1,1,1
"1259","K08067",0.262647940474953,1,1,1,1
"433","K02437",0.263073755021363,1,1,1,1
"3028","K17433",0.263243850097575,1,1,1,1
"2737","K15365",0.263765455691905,1,1,1,1
"2763","K15485",0.263983428943402,1,1,1,1
"1433","K09223",0.264116525877879,1,1,1,1
"3677","K22375",0.264406631365568,1,1,1,1
"2672","K15146",0.264780764255742,1,1,1,1
"411","K02318",0.264901310274907,1,1,1,1
"2494","K14525",0.264901310274907,1,1,1,1
"409","K02310",0.265322668008142,1,1,1,1
"1255","K08057",0.265370767844978,1,1,1,1
"1142","K06911",0.265478950591931,1,1,1,1
"2396","K13868",0.265983028486118,1,1,1,1
"867","K04658",0.266054934295825,1,1,1,1
"1230","K07930",0.266545574232701,1,1,1,1
"647","K03236",0.26736840333459,1,1,1,1
"3943","K24167",0.267380301284253,1,1,1,1
"1742","K10753",0.26745167249919,1,1,1,1
"3013","K17405",0.26783183852891,1,1,1,1
"3026","K17427",0.267879301976537,1,1,1,1
"843","K04555",0.268009760268019,1,1,1,1
"1397","K08900",0.268187500697336,1,1,1,1
"1797","K11089",0.268211185648542,1,1,1,1
"1522","K09537",0.268223026905278,1,1,1,1
"2218","K12868",0.268270383796717,1,1,1,1
"90","K00600",0.268294057355477,1,1,1,1
"2296","K13161",0.268376889099286,1,1,1,1
"4016","K24686",0.268388718935145,1,1,1,1
"4146","K25470",0.268424203528115,1,1,1,1
"3795","K23388",0.268648767443316,1,1,1,1
"1734","K10735",0.269108775196188,1,1,1,1
"1307","K08524",0.269179432343952,1,1,1,1
"1305","K08517",0.26937946192222,1,1,1,1
"1456","K09326",0.269438247334813,1,1,1,1
"1570","K09855",0.269626216793662,1,1,1,1
"3701","K22538",0.269673174771218,1,1,1,1
"2127","K12586",0.269896036179533,1,1,1,1
"3082","K17607",0.270481004687703,1,1,1,1
"2058","K12198",0.270772657091106,1,1,1,1
"3771","K23293",0.270784311520068,1,1,1,1
"1337","K08762",0.270959019600529,1,1,1,1
"460","K02728",0.271098639181354,1,1,1,1
"994","K05751",0.271342657062099,1,1,1,1
"1863","K11339",0.271389090757375,1,1,1,1
"1811","K11135",0.271458713635805,1,1,1,1
"222","K01253",0.271470314216196,1,1,1,1
"2719","K15290",0.271539898266523,1,1,1,1
"2619","K14851",0.271644211737559,1,1,1,1
"275","K01514",0.271829471589432,1,1,1,1
"1491","K09490",0.271829471589432,1,1,1,1
"1472","K09402",0.271887316175122,1,1,1,1
"3272","K18739",0.272037602106531,1,1,1,1
"2569","K14780",0.272406855060745,1,1,1,1
"1535","K09568",0.272510531461609,1,1,1,1
"173","K00995",0.272671651114268,1,1,1,1
"3893","K23912",0.273108018278064,1,1,1,1
"3922","K24051",0.273199705251123,1,1,1,1
"926","K05125",0.273211161697605,1,1,1,1
"2541","K14683",0.273908127943061,1,1,1,1
"2639","K14998",0.273919522591801,1,1,1,1
"3114","K17794",0.274067561047968,1,1,1,1
"3075","K17597",0.274317696709724,1,1,1,1
"2292","K13155",0.274419882471439,1,1,1,1
"418","K02333",0.274612672935858,1,1,1,1
"1680","K10573",0.274612672935858,1,1,1,1
"3017","K17413",0.27464666384246,1,1,1,1
"3550","K20656",0.27464666384246,1,1,1,1
"654","K03245",0.274714617717746,1,1,1,1
"1396","K08892",0.275132838693966,1,1,1,1
"3237","K18490",0.275144122079989,1,1,1,1
"648","K03237",0.275414606962692,1,1,1,1
"2765","K15523",0.27559459103336,1,1,1,1
"2582","K14795",0.275673248244962,1,1,1,1
"2306","K13173",0.275695712110027,1,1,1,1
"1296","K08495",0.275740626987742,1,1,1,1
"1068","K06210",0.275942531255806,1,1,1,1
"47","K00306",0.276546136704596,1,1,1,1
"2360","K13516",0.276601864728713,1,1,1,1
"1309","K08548",0.276613007028079,1,1,1,1
"897","K04889",0.276824500756792,1,1,1,1
"2657","K15050",0.277091077583997,1,1,1,1
"1298","K08497",0.277179793506064,1,1,1,1
"2844","K16466",0.277190877949044,1,1,1,1
"3753","K23029",0.277467623072404,1,1,1,1
"1648","K10410",0.27750078503773,1,1,1,1
"3704","K22564",0.277578123257477,1,1,1,1
"914","K04996",0.277831841760794,1,1,1,1
"399","K02222",0.277996984218437,1,1,1,1
"2795","K15717",0.278183832488825,1,1,1,1
"284","K01540",0.278414182928419,1,1,1,1
"3773","K23296",0.278490852335939,1,1,1,1
"2745","K15414",0.278665881479682,1,1,1,1
"2981","K17262",0.278687739011128,1,1,1,1
"2315","K13187",0.278993249371681,1,1,1,1
"3820","K23542",0.279189158335586,1,1,1,1
"688","K03469",0.279210902177072,1,1,1,1
"3840","K23643",0.279243508984289,1,1,1,1
"4068","K24889",0.279254375530518,1,1,1,1
"3264","K18710",0.279297829757382,1,1,1,1
"3505","K20300",0.279352120606883,1,1,1,1
"3623","K21771",0.279428077433284,1,1,1,1
"2946","K16806",0.279666414983311,1,1,1,1
"415","K02328",0.279806975800414,1,1,1,1
"3727","K22816",0.279914959830458,1,1,1,1
"2409","K14003",0.280238179124349,1,1,1,1
"1887","K11428",0.280270440326862,1,1,1,1
"2526","K14590",0.280270440326862,1,1,1,1
"1902","K11481",0.280560291199938,1,1,1,1
"1997","K11859",0.280753022693574,1,1,1,1
"1222","K07897",0.280774412373534,1,1,1,1
"841","K04552",0.280785105339785,1,1,1,1
"2571","K14784",0.280817176738683,1,1,1,1
"2684","K15177",0.280956022581537,1,1,1,1
"2939","K16790",0.281296891061864,1,1,1,1
"2600","K14826",0.281392526921467,1,1,1,1
"2269","K13121",0.281625869366624,1,1,1,1
"1593","K10264",0.281699984990239,1,1,1,1
"1865","K11344",0.281784611609424,1,1,1,1
"2802","K15734",0.282269612219766,1,1,1,1
"2203","K12849",0.282458646667273,1,1,1,1
"3269","K18732",0.282657722644261,1,1,1,1
"2384","K13758",0.282730946731851,1,1,1,1
"2436","K14292",0.282783210075122,1,1,1,1
"629","K03143",0.283283250532164,1,1,1,1
"2077","K12351",0.283718255803601,1,1,1,1
"4134","K25426",0.284140598068532,1,1,1,1
"2862","K16513",0.28418167925061,1,1,1,1
"2692","K15187",0.284417469259683,1,1,1,1
"3618","K21754",0.284540200461779,1,1,1,1
"3189","K18189",0.284570852119226,1,1,1,1
"3661","K22137",0.284570852119226,1,1,1,1
"1069","K06215",0.284642324112311,1,1,1,1
"2129","K12592",0.284642324112311,1,1,1,1
"1345","K08791",0.284764689111408,1,1,1,1
"2142","K12614",0.284805432884532,1,1,1,1
"3667","K22198",0.285018970951733,1,1,1,1
"2561","K14769",0.285059574833045,1,1,1,1
"1166","K07252",0.285171119576798,1,1,1,1
"1604","K10291",0.28519138214409,1,1,1,1
"1843","K11290",0.285211639074569,1,1,1,1
"2786","K15685",0.285221765425098,1,1,1,1
"1624","K10365",0.285262256720274,1,1,1,1
"3980","K24437",0.285282493898505,1,1,1,1
"3975","K24420",0.285312839070771,1,1,1,1
"33","K00235",0.285565219762712,1,1,1,1
"3595","K21347",0.286057300615576,1,1,1,1
"3690","K22420",0.286117318487863,1,1,1,1
"2065","K12272",0.286456435835345,1,1,1,1
"3092","K17662",0.286704713758439,1,1,1,1
"1171","K07298",0.286952075804013,1,1,1,1
"1945","K11666",0.286971825028108,1,1,1,1
"2215","K12865",0.287483224695838,1,1,1,1
"3488","K20232",0.287493019862651,1,1,1,1
"2421","K14025",0.287502813534382,1,1,1,1
"59","K00413",0.287561544148306,1,1,1,1
"3960","K24272",0.287561544148306,1,1,1,1
"2319","K13199",0.287629995049832,1,1,1,1
"2610","K14840",0.287825163561029,1,1,1,1
"3309","K19329",0.287864124992271,1,1,1,1
"788","K04378",0.288029441415996,1,1,1,1
"3655","K22070",0.288048861649985,1,1,1,1
"2109","K12486",0.28807798062928,1,1,1,1
"2425","K14152",0.288291101932975,1,1,1,1
"3131","K17894",0.288503484974583,1,1,1,1
"1476","K09407",0.288542020448882,1,1,1,1
"2334","K13249",0.288561278977964,1,1,1,1
"4094","K25004",0.28863825163859,1,1,1,1
"805","K04434",0.288667091009504,1,1,1,1
"2382","K13752",0.288695916523006,1,1,1,1
"871","K04671",0.288743928224386,1,1,1,1
"2804","K15789",0.288839835881941,1,1,1,1
"1600","K10278",0.288897306275907,1,1,1,1
"2601","K14830",0.288964284604508,1,1,1,1
"3894","K23915",0.289012079741575,1,1,1,1
"2668","K15128",0.289183820442579,1,1,1,1
"2815","K16174",0.289212394823928,1,1,1,1
"2881","K16575",0.28940253126418,1,1,1,1
"818","K04464",0.289430997705029,1,1,1,1
"3397","K19862",0.289430997705029,1,1,1,1
"1404","K09022",0.289468930989958,1,1,1,1
"3254","K18646",0.289677114235257,1,1,1,1
"3522","K20371",0.289893943327441,1,1,1,1
"4143","K25458",0.289922163580896,1,1,1,1
"771","K04345",0.290138043251057,1,1,1,1
"1515","K09524",0.290343746571387,1,1,1,1
"1627","K10370",0.290381063844933,1,1,1,1
"3658","K22078",0.290409034936671,1,1,1,1
"3569","K20804",0.290548673217395,1,1,1,1
"3861","K23741",0.290826859937536,1,1,1,1
"1170","K07297",0.29086384130261,1,1,1,1
"2194","K12839",0.291314745608057,1,1,1,1
"3135","K17908",0.291360535158707,1,1,1,1
"3775","K23308",0.291360535158707,1,1,1,1
"1195","K07560",0.291442852690287,1,1,1,1
"2419","K14016",0.291525036718745,1,1,1,1
"728","K03848",0.29173445420229,1,1,1,1
"2959","K16938",0.291770785126713,1,1,1,1
"1848","K11304",0.291924894729344,1,1,1,1
"2514","K14564",0.292150650547321,1,1,1,1
"3573","K20825",0.292168665819647,1,1,1,1
"3396","K19832",0.29229458470118,1,1,1,1
"1712","K10640",0.292375358484591,1,1,1,1
"2756","K15442",0.292384324925713,1,1,1,1
"1188","K07478",0.292402252749417,1,1,1,1
"649","K03238",0.292429131833096,1,1,1,1
"3097","K17698",0.292777173965942,1,1,1,1
"2577","K14790",0.29280383948226,1,1,1,1
"2620","K14852",0.292830489670195,1,1,1,1
"1293","K08489",0.293025455081118,1,1,1,1
"2522","K14573",0.29306081441466,1,1,1,1
"257","K01409",0.293087315922346,1,1,1,1
"2053","K12193",0.293113801997001,1,1,1,1
"722","K03768",0.293309093890879,0.938191602065158,2,4,1
"3697","K22525",0.293788298810088,1,1,1,1
"603","K03083",0.293866464431884,1,1,1,1
"204","K01166",0.293892488205245,1,1,1,1
"3968","K24350",0.29399642586809,1,1,1,1
"3940","K24141",0.294082847840019,1,1,1,1
"1358","K08816",0.294341058642317,1,1,1,1
"3476","K20189",0.294452456695515,1,1,1,1
"4084","K24962",0.294503770244407,1,1,1,1
"2913","K16739",0.294563555336097,1,1,1,1
"3315","K19363",0.294750807331694,0.937661496513059,2,4,1
"1986","K11842",0.294767871219708,1,1,1,1
"2623","K14859",0.294827269896486,1,1,1,1
"2289","K13151",0.294835748274274,1,1,1,1
"1740","K10750",0.29497960684654,1,1,1,1
"2903","K16686",0.295156598461105,1,1,1,1
"2910","K16729",0.295198622338028,1,1,1,1
"1560","K09654",0.295207021704388,1,1,1,1
"3127","K17886",0.295466508519873,1,1,1,1
"3608","K21440",0.295466508519873,1,1,1,1
"3693","K22470",0.295474850275488,1,1,1,1
"1663","K10434",0.295691105844133,1,1,1,1
"4090","K24982",0.296185541554886,1,1,1,1
"2716","K15264",0.296193727771502,1,1,1,1
"1224","K07902",0.296291823701655,1,1,1,1
"954","K05609",0.296357078880839,1,1,1,1
"4139","K25440",0.296381520289761,1,1,1,1
"3351","K19573",0.296462876389578,1,1,1,1
"4042","K24761",0.296689731598904,1,1,1,1
"579","K03011",0.296722026364871,1,1,1,1
"3824","K23552",0.296722026364871,1,1,1,1
"2650","K15042",0.296802639757459,1,1,1,1
"3852","K23718",0.296802639757459,1,1,1,1
"2757","K15443",0.296923229359368,1,1,1,1
"4047","K24778",0.296931254579804,1,1,1,1
"2634","K14963",0.297123332459464,1,1,1,1
"804","K04433",0.297274677197689,1,1,1,1
"3305","K19306",0.297496559978535,1,1,1,1
"3041","K17499",0.297873750168279,1,1,1,1
"1265","K08111",0.297889379514374,1,1,1,1
"3238","K18497",0.297936225927027,1,1,1,1
"1071","K06226",0.297951827528141,1,1,1,1
"683","K03424",0.297959625729046,1,1,1,1
"1025","K06013",0.298099697228724,1,1,1,1
"2442","K14298",0.298154018112182,1,1,1,1
"3599","K21410",0.298254675202207,1,1,1,1
"3790","K23344",0.298485848871635,1,1,1,1
"148","K00876",0.298715475481147,1,1,1,1
"1278","K08272",0.298753596559602,1,1,1,1
"3705","K22583",0.298920821228108,1,1,1,1
"3818","K23540",0.298928402698193,1,1,1,1
"4058","K24824",0.299147523525381,1,1,1,1
"18","K00102",0.299372694630149,1,1,1,1
"3784","K23334",0.299477252002692,1,1,1,1
"2118","K12504",0.299536850100751,1,1,1,1
"1674","K10484",0.299574043952753,1,1,1,1
"3081","K17606",0.299611195558511,1,1,1,1
"1144","K06961",0.299744591928031,1,1,1,1
"3354","K19603",0.299847967106788,1,1,1,1
"220","K01242",0.299892169776762,1,1,1,1
"2652","K15044",0.300301815186075,1,1,1,1
"3140","K17919",0.300446846051993,1,1,1,1
"1242","K07995",0.300497449328314,1,1,1,1
"2002","K11866",0.300555181766124,1,1,1,1
"20","K00111",0.300670327425709,1,1,1,1
"2163","K12735",0.300691869904101,1,1,1,1
"2609","K14838",0.300856533154792,1,1,1,1
"4126","K25395",0.300856533154792,1,1,1,1
"2228","K12886",0.300906474192644,1,1,1,1
"1900","K11471",0.30092785268937,1,1,1,1
"2697","K15193",0.301034522148537,1,1,1,1
"3812","K23501",0.301048716680842,1,1,1,1
"28","K00166",0.301133745374495,1,1,1,1
"1086","K06272",0.301140820388087,1,1,1,1
"3066","K17577",0.30115496547474,1,1,1,1
"451","K02606",0.301289015540259,1,1,1,1
"234","K01285",0.301296054367265,1,1,1,1
"198","K01128",0.3013523058669,1,1,1,1
"5","K00016",0.301499466624341,1,1,1,1
"4005","K24633",0.301541379887341,1,1,1,1
"2686","K15179",0.301736197196499,1,1,1,1
"2688","K15182",0.301805464838495,1,1,1,1
"3609","K21456",0.301915954463175,1,1,1,1
"242","K01324",0.301964162801003,1,1,1,1
"2366","K13619",0.301984799156299,1,1,1,1
"1248","K08036",0.301998548610087,1,1,1,1
"4098","K25065",0.302122001772053,1,1,1,1
"50","K00318",0.302401243867255,1,1,1,1
"2073","K12319",0.302495973777661,1,1,1,1
"26","K00162",0.302516232005272,1,1,1,1
"2020","K11995",0.302529729449618,1,1,1,1
"2833","K16365",0.302536475760202,1,1,1,1
"886","K04798",0.302549963558977,1,1,1,1
"2001","K11863",0.302563444929365,1,1,1,1
"335","K01875",0.302664350456433,1,1,1,1
"70","K00472",0.302751509993338,1,1,1,1
"584","K03026",0.302751509993338,1,1,1,1
"4017","K24687",0.302871745750872,1,1,1,1
"1373","K08836",0.302931669420682,1,1,1,1
"3249","K18624",0.302991463804921,1,1,1,1
"2046","K12183",0.303017997624434,1,1,1,1
"3032","K17458",0.303057750549024,1,1,1,1
"2293","K13156",0.303301628355785,1,1,1,1
"1688","K10587",0.30330818948219,1,1,1,1
"782","K04371",0.303386799409472,1,1,1,1
"2193","K12838",0.303452133551257,1,1,1,1
"197","K01127",0.303504287025671,1,1,1,1
"1565","K09666",0.303523818512546,1,1,1,1
"810","K04443",0.303776436623382,1,1,1,1
"3258","K18667",0.304185815183509,1,1,1,1
"1810","K11131",0.304204847707628,1,1,1,1
"1851","K11308",0.304343991232209,1,1,1,1
"564","K02988",0.304406989437885,1,1,1,1
"1789","K10905",0.304457276200742,1,1,1,1
"3302","K19197",0.304482382348132,1,1,1,1
"353","K01937",0.304538780499146,1,1,1,1
"1915","K11515",0.304538780499146,1,1,1,1
"1787","K10899",0.304551296380854,1,1,1,1
"1841","K11276",0.304651200600541,1,1,1,1
"2220","K12870",0.304806509252584,1,1,1,1
"1102","K06631",0.304886889030606,1,1,1,1
"1923","K11548",0.305034599815444,1,1,1,1
"1022","K05948",0.305205812715908,1,1,1,1
"3844","K23688",0.305303110377781,1,1,1,1
"1542","K09580",0.305381877140844,1,1,1,1
"1854","K11314",0.305580668484504,1,1,1,1
"2461","K14328",0.305765906965832,1,1,1,1
"2349","K13356",0.305860945378512,1,1,1,1
"2696","K15191",0.305890565666416,1,1,1,1
"600","K03065",0.305967402121729,1,1,1,1
"3464","K20173",0.306126173364786,1,1,1,1
"2267","K13119",0.306167157646959,1,1,1,1
"315","K01772",0.306451995087176,1,1,1,1
"113","K00714",0.306452728117741,0.933275033666451,2,4,1
"3831","K23588",0.306561478801131,1,1,1,1
"2545","K14692",0.306584459601484,1,1,1,1
"1538","K09571",0.306618886244842,1,1,1,1
"2617","K14849",0.306738958967647,1,1,1,1
"3334","K19476",0.306778838043778,1,1,1,1
"3707","K22610",0.306795906885699,1,1,1,1
"2590","K14807",0.306818644642113,1,1,1,1
"3142","K17921",0.306841358752775,1,1,1,1
"3787","K23341",0.306852706944561,1,1,1,1
"988","K05728",0.30689237910743,1,1,1,1
"2689","K15183",0.306926326272068,1,1,1,1
"795","K04412",0.306943279947657,1,1,1,1
"1415","K09106",0.307106482346855,1,1,1,1
"3374","K19684",0.307274012789741,1,1,1,1
"797","K04418",0.307362823622572,1,1,1,1
"1837","K11268",0.307423664184359,1,1,1,1
"2747","K15425",0.307517343538258,1,1,1,1
"3333","K19475",0.307708889608684,1,1,1,1
"2864","K16526",0.307736108271155,1,1,1,1
"1914","K11514",0.307774153591372,1,1,1,1
"3119","K17809",0.307844621168577,1,1,1,1
"2277","K13131",0.307882464121964,1,1,1,1
"2949","K16811",0.308081317985592,1,1,1,1
"3575","K20827",0.308081317985592,1,1,1,1
"1229","K07922",0.308086665081843,1,1,1,1
"2693","K15188",0.308172023418897,1,1,1,1
"2613","K14843",0.308246410935962,1,1,1,1
"1207","K07809",0.308441657815695,1,1,1,1
"3425","K20027",0.308588115681547,1,1,1,1
"1461","K09355",0.30860894731207,1,1,1,1
"450","K02605",0.308655735515104,1,1,1,1
"2214","K12864",0.308681679361092,1,1,1,1
"2136","K12603",0.308692046986142,1,1,1,1
"2729","K15309",0.30880571743908,1,1,1,1
"4043","K24764",0.308846882639484,1,1,1,1
"3731","K22827",0.308903337428982,1,1,1,1
"3781","K23325",0.308908461228738,1,1,1,1
"3382","K19752",0.309056439574411,1,1,1,1
"3392","K19788",0.309097053350397,1,1,1,1
"2291","K13154",0.309152750838788,1,1,1,1
"3521","K20367",0.309532955086006,1,1,1,1
"1881","K11418",0.309537904231418,1,1,1,1
"1794","K10980",0.309567570001398,1,1,1,1
"2515","K14565",0.309592253385376,1,1,1,1
"3729","K22823",0.30969554596922,1,1,1,1
