"","Pocillopora_acuta_best_hit","X","accessionnumber.geneID","definition","Ref","substanceBXH","geneSymbol","moduleColor","GO.terms","GO.description","GS.Flat","GS.Slope","p.GS.Flat","p.GS.Slope","A.blue","p.A.blue","A.black","p.A.black","A.pink","p.A.pink","A.red","p.A.red","A.salmon","p.A.salmon","A.greenyellow","p.A.greenyellow","A.turquoise","p.A.turquoise","A.cyan","p.A.cyan","A.brown","p.A.brown","A.lightcyan","p.A.lightcyan","A.tan","p.A.tan","A.green","p.A.green","A.purple","p.A.purple","A.magenta","p.A.magenta","A.midnightblue","p.A.midnightblue","A.grey60","p.A.grey60","y_Stable_Slope","y_Variable_Slope","y_Stable_Flat","y_Variable_Flat","LCI_Stable_Slope","LCI_Variable_Slope","LCI_Stable_Flat","LCI_Variable_Flat","UCI_Stable_Slope","UCI_Variable_Slope","UCI_Stable_Flat","UCI_Variable_Flat"
"638","Pocillopora_acuta_HIv2___RNAseq.g11723.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.875310281907,406.087351688461,361.529766104223,403.959439407006,424.446786712652,330.918792607451,291.919128506973,326.403538774218,639.211079821295,498.330529680637,447.739661487281,499.943196997324
"639","Pocillopora_acuta_HIv2___RNAseq.g11724.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8541667014826,14.3645834597043,34.5454545458397,27.6363636363637,9.64040549068156,8.71631448684585,20.786112002534,16.5876778982528,26.0730320982202,23.6729937041863,57.412777802467,46.0443348204738
"640","Pocillopora_acuta_HIv2___RNAseq.g11725.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.0329332457705,33.7786863672868,26.3032559591187,29.5525179762112,29.8622511348291,27.181358036083,20.791484220683,23.4541741603075,45.9254775734623,41.9772864617309,33.2761849374207,37.2364984059979
"641","Pocillopora_acuta_HIv2___RNAseq.g11726.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2500000000003,37.6666666666667,40.4545454545455,37.4545454545454,28.0550714432585,31.888517418589,34.0588912891169,31.4702527527838,39.406868103545,44.4918074789742,48.0511897478246,44.5767940355204
"642","Pocillopora_acuta_HIv2___RNAseq.g11728.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40625050079028,6.82291638035631,6.70454535608001,4.43181799965433,1.73629835165598,1.85138484665292,1.71618322335183,1.12340010962129,23.6365169843847,25.144522500276,26.1923830859631,17.4835400262523
"643","Pocillopora_acuta_HIv2___RNAseq.g11729.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1145833987945,10.604166668215,5.39772727676299,10.4772727522455,5.72292454864251,6.00764464041981,2.90464839614589,5.78571484740578,17.8763141924412,18.7175436394362,10.0306322076608,18.9731514981535
"644","Pocillopora_acuta_HIv2___RNAseq.g11730.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6666666666667,15.9166666667965,11.5681818182651,15.090909090909,13.0403165029934,11.7103114591665,8.29039699948779,10.9318635756418,23.9343202321405,21.6339487352919,16.1419085948125,20.8322703274049
"645","Pocillopora_acuta_HIv2___RNAseq.g11731.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.291611806191,368.040404329326,354.73083979273,370.902092152064,292.522337735599,329.062744890977,315.643349039497,330.060145579886,366.193569995043,411.63498853014,398.65870477857,416.797858829891
"646","Pocillopora_acuta_HIv2___RNAseq.g11733.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0833333333334,11.5,9,9.45454545454546,11.8185541742958,8.8926759239276,6.77609463396028,7.14189195606524,19.2499810966094,14.8717890015708,11.9537881885601,12.5160714138434
"647","Pocillopora_acuta_HIv2___RNAseq.g11734.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.7619402692375,101.050310577034,90.7652604720077,94.3136375618019,84.901979664864,89.6968687182274,80.0338320992592,83.2108640123148,108.011017414758,113.840822022362,102.935624753468,106.897847242909
"648","Pocillopora_acuta_HIv2___RNAseq.g11735.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.412048177312,424.363230368497,484.398810854486,491.245545729179,398.300873264782,387.011188675827,440.3671326593,446.583950098743,478.169867500405,465.320271243192,532.833153419688,540.373621007653
"649","Pocillopora_acuta_HIv2___RNAseq.g11740.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7500001713561,55.3333333398934,61.2727272729621,68.2727273132765,50.1214862657837,47.9831562586691,52.9072917327689,59.0698650284516,66.5395774998869,63.8094285002477,70.9608635125334,78.9093608483432
"650","Pocillopora_acuta_HIv2___RNAseq.g11741.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.1666666706784,83.2500000007231,88.3636363660378,78.9090909359983,68.0834607972083,73.5401188463108,77.7011063260651,69.2606646370155,87.4616885707395,94.2419268400201,100.489331504024,89.9016009300306
"651","Pocillopora_acuta_HIv2___RNAseq.g11742.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7717676521164,19.2280545251272,22.2816891959755,23.9174753000369,14.1017993559298,14.5387272910878,16.6401656611439,17.8356461642683,24.9882480874236,25.4298793435585,29.835861224949,32.0731651356653
"652","Pocillopora_acuta_HIv2___RNAseq.g11744.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3333333333477,29.5833333339591,29.2727272735948,26.6363636363637,27.7165553883526,25.2843051642106,24.8352785353752,22.5184085753202,37.7191331966419,34.6133146813513,34.5030381202976,31.5073716419815
"653","Pocillopora_acuta_HIv2___RNAseq.g11745.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3854173699174,13.2812501741941,11.0454545565428,8.32954569649871,4.67461097981663,5.46532001818648,4.35681593379628,3.26743945522288,27.730163910303,32.2747077211521,28.0025753243942,21.234159794195
"654","Pocillopora_acuta_HIv2___RNAseq.g11746.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.033654966462,206.111395755436,230.99602793718,244.135116378905,151.967988999892,169.700504537387,188.939157559411,199.638543978551,225.293850998265,250.334597272189,282.414538161449,298.549337525447
"655","Pocillopora_acuta_HIv2___RNAseq.g11751.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3541666666668,11.8750000000005,16.7386363636363,19.0909090909091,9.99598085106049,7.20440745100723,10.014223023516,11.450201598314,26.7566306244715,19.5735216197823,27.9784009858886,31.8302526630644
"656","Pocillopora_acuta_HIv2___RNAseq.g11753.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.949056764246,40.0316274962467,32.0390889850946,41.9444818298503,37.2617330972484,35.3393194906231,28.1989299029163,35.8247647472891,45.0012683388917,45.3469739399898,36.4022048541866,49.109591322795
"657","Pocillopora_acuta_HIv2___RNAseq.g11757.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45833359794492,5.80208375767906,6.85227288626634,7.04545470171165,3.53191385679502,2.72528687650382,3.13053097721339,3.22166186295731,15.7497442785062,12.3525256079865,14.998619738833,15.4077100780234
"658","Pocillopora_acuta_HIv2___RNAseq.g11758.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0208333333334,17.2291666666708,26.3977272727308,30.3977272727278,12.6828682804028,7.24549602931638,10.7234897597811,12.3603476039835,71.0604584154177,40.9694771519909,64.9825775727416,74.7569447844125
"659","Pocillopora_acuta_HIv2___RNAseq.g11760.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59375000000002,7.03125000129424,10.8181818181818,10.193181818444,6.46711571676646,4.66858070042401,7.20187886095371,6.76936720354391,14.232007450227,10.5896159353549,16.2503507918962,15.3486954481452
"660","Pocillopora_acuta_HIv2___RNAseq.g11763.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.976121165666,282.65344674984,309.223415153361,319.571722128775,269.060464387601,242.95294406424,264.09282959426,272.683750191052,364.059627425589,328.8413370222,362.066325791627,374.522081029024
"661","Pocillopora_acuta_HIv2___RNAseq.g11767.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.68750000127201,9.4375000015879,8.28409090957517,6.47727272742734,6.0646525860488,5.90263267658521,5.04778312621914,3.90079909579737,15.4745313013533,15.0892679860097,13.595307183791,10.7555044377126
"662","Pocillopora_acuta_HIv2___RNAseq.g11768.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7626510180278,33.4623271346845,29.6740675373185,37.6759066820255,30.7805877022296,28.7524004585899,25.2370320701708,32.274562065418,41.5510977311393,38.9437862373023,34.8911980521718,43.981199231628
"663","Pocillopora_acuta_HIv2___RNAseq.g11769.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0007455485402,47.7853137217206,55.848468453701,51.5517333706162,35.6878067948325,39.6796324246135,46.1660736318569,42.5184057272031,51.8122093733719,57.5468084746378,67.5615486275995,62.5042535829323
"664","Pocillopora_acuta_HIv2___RNAseq.g11774.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8428160302963,47.0240714599185,48.9546849894237,42.399830772666,43.031500521992,41.3961933779212,42.9091477374753,37.0027777405851,55.4389377277272,53.4170684845361,55.8519874847255,48.5840728540474
"665","Pocillopora_acuta_HIv2___RNAseq.g11776.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.5,168.5,222.090909090909,229.363636363636,146.051984048768,144.328388418264,189.220020161933,195.446786042361,199.040432003261,196.719788193845,260.672057103761,269.166245970135
"666","Pocillopora_acuta_HIv2___RNAseq.g11777.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2500000000001,33.6666666666704,19.1818181818182,22.6477272727273,27.1824612877394,25.9402095126699,14.4058419974552,17.092470147984,45.7119201549442,43.6944984538807,25.5411761995813,30.0085093716155
"667","Pocillopora_acuta_HIv2___RNAseq.g11778.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.0125519190197,53.1866191728016,50.5729796575782,54.2601519585634,49.9553847141286,40.5750334988589,38.2680499349259,41.0981239825344,84.6081344625867,69.7181546162416,66.8345075276899,71.6374326920027
"668","Pocillopora_acuta_HIv2___RNAseq.g11780.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.151194408416,131.602795709368,119.97178427634,132.162083358826,112.86470373666,113.303332319677,102.509630214008,112.902377136914,152.400486824359,152.857779942927,140.408554712374,154.707249932955
"669","Pocillopora_acuta_HIv2___RNAseq.g11783.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5137679025262,71.7523945424837,46.3973992788913,48.4155293747371,60.4145456847754,47.777090237364,32.1454291155642,32.90679236866,132.628898443021,107.758888140784,66.9681108348483,71.2334237374191
"670","Pocillopora_acuta_HIv2___RNAseq.g11788.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04166666666709,6.45833333333823,10.0113636363637,9.30681818181826,3.59450455156022,3.28670627978611,5.01249723115171,4.65087068518429,13.7946881783548,12.6905375454548,19.9955026880834,18.623795528297
"671","Pocillopora_acuta_HIv2___RNAseq.g11799.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6770833333333,13.2604166666667,9.59090930638049,14.4659090909091,10.0344994629666,8.45248859323245,5.92912432373085,9.05925467921528,24.4925960430134,20.8031810080641,15.5141866320885,23.0993092960019
"672","Pocillopora_acuta_HIv2___RNAseq.g11805.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4375006084521,26.9166666666667,38.1818181818182,31.3636363636364,14.7576325403201,18.6055098415424,26.0924328560699,21.3773663135316,31.1409320622248,38.940451006979,55.8725684075214,46.0149146308897
"673","Pocillopora_acuta_HIv2___RNAseq.g11806.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3033941145302,28.6710991985593,33.4871580173784,37.6400127176007,23.4405444485843,23.7542128076045,27.6375258985403,31.1588732941563,34.1750644981629,34.6057322931144,40.5748964721947,45.4692486472817
"674","Pocillopora_acuta_HIv2___RNAseq.g11807.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8333333385561,22.25,27.000000000001,26.0000000000477,15.2319824954918,16.2932489848648,19.5829849037578,18.8431054380037,28.4945034649201,30.3845169529954,37.2261942488739,35.8751906487288
"675","Pocillopora_acuta_HIv2___RNAseq.g11810.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8125,8.13541666666666,6.53409090909948,12.3181818181818,2.93800543060223,2.70854918054873,2.06214302086323,3.93032212828372,26.4329519071316,24.4355926100884,20.7038714465616,38.6069127041364
"676","Pocillopora_acuta_HIv2___RNAseq.g11813.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17708330207169,2.65624997955483,13.7499985269436,9.59090975080673,1.30250880179831,0.812948461555703,4.17055247415105,2.89567093444692,13.3957059548132,8.67910364253954,45.3327132706649,31.766575667787
"677","Pocillopora_acuta_HIv2___RNAseq.g11815.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3645833432793,9.7604166666883,29.0000000002976,26.1818181818224,7.61760881508485,5.97081228777102,17.7726309157393,16.0243157354589,20.0696734321869,15.9552384024001,47.319949646424,42.7779641029629
"678","Pocillopora_acuta_HIv2___RNAseq.g11816.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82291666666671,3.51041666709769,9.04545454545455,6.96590909090909,1.39394919896332,1.00454225850331,2.50659229875181,1.92169202971746,16.686781118645,12.2673039111343,32.6420247818634,25.2506066073158
"679","Pocillopora_acuta_HIv2___RNAseq.g11830.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1041672627943,26.2500000000001,32.3636363636374,27.9090909090909,20.9326761042685,18.8457302870516,22.9787696650844,19.7663730532176,40.4655643569615,36.5633217447371,45.5814203259654,39.4061851041058
"680","Pocillopora_acuta_HIv2___RNAseq.g11840.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0312502061735,20.0833333333334,19.9318181851575,20.556818181837,11.6037997570505,12.9510766014966,12.6032426147084,13.0059994563606,28.0189240425394,31.1433782834062,31.5218383325049,32.4913725530289
"681","Pocillopora_acuta_HIv2___RNAseq.g11842.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4639452789364,61.4511831471102,60.770671468938,62.0131999215998,59.4669816931531,53.2552409558946,52.3484291650292,53.4218260672024,78.8220903381899,70.9084747791703,70.5479528171346,71.9862507073169
"682","Pocillopora_acuta_HIv2___RNAseq.g11843.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.371617182156,38.3903357538335,39.9448590550442,41.7026265315522,34.3109403111159,34.3454765889224,35.587694782521,36.2504563496306,40.705319007452,42.9115570860189,44.8354908818379,47.9748183817785
"683","Pocillopora_acuta_HIv2___RNAseq.g11844.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7700981075874,24.6295983379457,18.4879936938366,21.6008130711665,16.9362790265194,19.2250056095909,14.1183553138104,16.5698431277561,27.9835476772599,31.5535468029155,24.2100374460042,28.15929648446
"684","Pocillopora_acuta_HIv2___RNAseq.g11846.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5,47.0833333333333,57.8181818181818,61,41.026857801671,39.8048956046315,48.7096771346199,51.4376185646446,57.3343932740615,55.6926539839947,68.6299385545376,72.3400519665116
"685","Pocillopora_acuta_HIv2___RNAseq.g11850.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77083345704747,3.57291666666679,7.77272727272727,8.95454545454546,0.785419194933763,1.02329457668998,2.14909787712511,2.4815826862185,9.77505782417387,12.4751306200002,28.1119300797119,32.3115908016376
"686","Pocillopora_acuta_HIv2___RNAseq.g11854.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7008334748422,7.87802313231549,7.77501701101098,8.77567527081799,8.04269184769276,5.79265784675865,5.68562495094069,6.4725419593331,14.2375014764681,10.7141229665457,10.6322330514447,11.8983356064302
"687","Pocillopora_acuta_HIv2___RNAseq.g11859.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73958333335574,9.44791666666665,7.96590909090909,8.31818181818181,2.20461008356831,3.67103252501471,2.95748552114549,3.09117280362844,14.9426953482925,24.3155375856878,21.4559656136712,22.3837854289842
"688","Pocillopora_acuta_HIv2___RNAseq.g11860.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8333333333366,16.0833333425796,11.4659090944109,14.1818182848336,14.4950411264285,13.011858355636,9.01680435452689,11.2924362304012,21.9404536354189,19.8798360955482,14.5802288917681,17.8105030447353
"689","Pocillopora_acuta_HIv2___RNAseq.g11861.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45833394171556,8.78125003504922,12.3863636417084,10.5681818576819,5.11848522748808,4.74200072823776,6.5672521943581,5.58193786466697,17.4778429509919,16.2611430485183,23.3616739123312,20.0085472975252
